,TRACTCE_a,TRACTCE_b,distance
114144,003200,032320,22458.41020953357
114145,003200,030309,41501.77586451108
114146,003200,030310,42744.484978503075
114147,003200,028100,23913.707241288692
114148,003200,028300,28600.464152440276
114149,003200,031204,45963.9842886495
114150,003200,031206,43246.16569557237
114151,003200,030314,40969.96011589909
114152,003200,030401,43084.79924848035
114153,003200,030503,39264.890684957994
114154,003200,030700,43862.712008694274
114155,003200,030801,44665.32342451173
114156,003200,025702,29149.514823486425
114157,003200,025803,29765.904890287406
114158,003200,029801,35509.40264263239
114159,003200,028402,25755.93319207989
114160,003200,028801,28860.734793593416
114163,003200,010800,14343.396506807816
114164,003200,007200,7251.177293446437
114165,003200,007401,7839.201576171175
114166,003200,007500,8605.101663045683
114167,003200,008001,7172.3883815926865
114168,003200,008002,7779.138424425546
114169,003200,008400,8646.827484615867
114170,003200,003500,3439.0706968346885
114171,003200,003800,7713.1708631867605
114172,003200,004100,10203.836074443727
114173,003200,008500,9344.02048672673
114174,003200,009200,9478.842667296041
114175,003200,009500,13302.884441060913
114176,003200,009701,11258.328083326376
114177,003200,006200,8206.445775036738
114178,003200,006400,8569.729680312194
114179,003200,006600,6781.189688050404
114180,003200,011300,16686.623051884348
114181,003200,022101,13196.418249814658
114182,003200,022102,15028.601423387436
114183,003200,022202,14754.601476567615
114184,003200,022300,11847.200874525148
114185,003200,022605,18288.468272815906
114186,003200,023100,22918.65450036806
114187,003200,023401,21176.801936706455
114188,003200,023403,23735.145702720776
114189,003200,023604,20074.222678553237
114190,003200,023801,17920.68826622537
114191,003200,011002,16541.25198140081
114192,003200,011102,18030.938809642154
114193,003200,024100,13822.817943907565
114194,003200,024400,16989.99735160832
114195,003200,025005,24648.168917620158
114196,003200,025102,27439.925560231422
114197,003200,025301,23298.898570544516
114198,003200,025500,26023.4761113979
114199,003200,009900,11555.422096187465
114200,003200,010402,14825.416255804419
114201,003200,010600,14003.983509477499
114202,003200,021904,18574.19021848002
114203,003200,021906,19038.041485584887
114207,003200,022702,15398.171671722
114210,003200,022802,19769.264807453525
114211,003200,023000,22955.98056235783
114212,003200,011500,15988.715730847813
114213,003200,011800,19647.888390545155
114218,003200,020100,10938.388574779887
114219,003200,020200,11251.57017980406
114220,003200,020401,12349.98794450651
114221,003200,020800,9732.89511625698
114222,003200,021100,9888.69475410326
114223,003200,021400,12010.636168426036
114224,003200,021700,15852.917994631527
114225,003200,021803,17112.777373376168
114227,003200,024702,22007.43929865218
114228,003200,024903,23606.200842667175
114229,003200,024601,19029.65082409964
114230,003200,032328,26433.364444299506
114231,003200,032401,34913.67519909865
114232,003200,032402,33678.73043767438
114233,003200,032601,41508.564474275096
114234,003200,032325,22038.336631805258
114235,003200,032703,46886.079783743735
114236,003200,031904,34240.163585439266
114237,003200,031907,31665.561110094794
114238,003200,032007,39958.66892415749
114239,003200,032011,43451.12289192679
114240,003200,032103,30229.048441395702
114241,003200,031301,57721.70085033648
114242,003200,032104,31955.688742924907
114243,003200,032207,27394.00306376055
114244,003200,031604,45087.68915797916
114245,003200,031706,40341.122469441216
114246,003200,031903,30283.903401955835
114247,003200,032321,20982.914625628637
114248,003200,032323,21665.4411717437
114252,003200,022701,14582.241175384153
114253,003200,023300,21805.004893896345
114254,003200,024000,15454.63207399265
114255,003200,024902,23193.082451017075
114256,003200,026002,24415.652323006212
114257,003200,027000,20356.835487441524
114258,003200,027600,22029.10127758798
114259,003200,028403,27330.62048503758
114260,003200,029004,33500.653260104475
114261,003200,029901,39707.411489576916
114262,003200,030305,39215.924525613395
114263,003200,030501,40244.994428112084
114264,003200,031205,41834.4300750251
114265,003200,005900,3523.2534080794417
114266,003200,004900,3948.7053983507903
114267,003200,032704,51310.54488441693
114268,003200,007000,5875.294181270826
114269,003200,009600,9631.667253128842
114270,003200,010500,12901.955988653306
114271,003200,011402,17137.595834404616
114272,003200,020402,13112.056710597371
114273,003200,022201,13776.528572400497
114274,003200,032003,45557.71802907931
114275,003200,032313,23226.98919254376
114276,003200,032327,27155.312032046317
114277,003200,032319,21095.166289819612
114278,003200,030902,46783.805505955264
114279,003200,031800,36079.275058675856
114280,003200,032208,29245.333116208538
114281,003200,022203,13468.65176474397
114282,003200,022902,22665.210189394147
114283,003200,005301,6491.351284580214
114284,003200,020300,11644.572179222481
114285,003200,025804,29759.542810037336
114286,003200,027200,22458.34238738566
114287,003200,004600,4511.594401287675
114288,003200,026400,19237.614294483832
114289,003200,028000,23605.026528954695
114290,003200,024200,12689.893644341208
114291,003200,025006,27755.879959779657
114292,003200,029102,33707.22290557746
114293,003200,029601,38615.27486317684
114294,003200,006000,4717.088926702782
114295,003200,007402,8199.53778909513
114296,003200,010401,15391.57286182624
114297,003200,011600,16052.630841739088
114298,003200,021500,13746.446474628043
114300,003200,011700,19082.96522602803
114301,003200,021600,14771.741281024437
114302,003200,022001,16944.421943703113
114303,003200,022400,14048.480191775756
114304,003200,023500,19192.36426779855
114305,003200,024300,14651.144582651237
114306,003200,025001,22828.25604352199
114307,003200,031100,45320.876803966275
114308,003200,007800,11188.451863950057
114309,003200,009800,11310.901916805675
114310,003200,010701,14669.499286188613
114311,003200,029206,31150.498382335398
114312,003200,031000,47706.25072716605
114313,003200,032002,38412.031606730794
114314,003200,023900,17896.348320350044
114315,003200,025101,25791.418746716194
114316,003200,025602,28689.75625719737
114317,003200,032008,42840.96346505605
114318,003200,032316,24619.142240356265
114319,003200,032326,24995.852115779475
114320,003200,031605,47441.75532346743
114321,003200,032005,41051.670337511
114322,003200,029902,40533.766761807725
114323,003200,030306,40438.60507606319
114324,003200,030404,45934.01670004156
114325,003200,011001,17172.263436810907
114326,003200,031202,52639.94772823836
114327,003200,029203,34278.17323565817
114328,003200,009400,11527.809842340761
114329,003200,010200,16875.327497924976
114330,003200,008800,10500.711812092828
114332,003200,003900,8698.087201528811
114333,003200,006700,6051.247453464034
114334,003200,023603,19568.35000148323
114335,003200,031909,32418.18920269339
114336,024702,031705,18100.2311314335
114337,024702,032212,14046.068860049156
114338,024702,032322,22320.3629652886
114355,024702,025200,2718.518049440224
114356,024702,026500,11485.722808817492
114357,024702,027100,9644.251680257485
114358,024702,027900,14336.872952579282
114359,024702,028200,10173.595988366229
114360,024702,029303,10937.74074333008
114361,024702,029502,17837.613004659255
114362,024702,030006,25179.91544046063
114363,024702,030802,27730.163738802283
114364,024702,031501,33172.05832397503
114365,024702,025805,8922.74882581174
114366,024702,028500,14415.181981133317
114367,024702,029204,15224.434117131263
114368,024702,029305,12539.577431648537
114369,024702,029503,17685.170009154852
114370,024702,030004,22273.887069498098
114371,024702,030202,25509.59751374049
114372,024702,030312,30096.13017148895
114373,024702,030504,23815.873600523788
114374,024702,031601,24014.872433576915
114380,024702,032213,15843.472377875565
114381,024702,032318,16202.361445302045
114382,024702,032702,48037.894741140546
114397,024702,025400,4491.784500396837
114399,024702,025601,5879.337939917407
114400,024702,026600,13391.377014736541
114401,024702,029403,14015.294122625786
114402,024702,032203,11567.801893636268
114404,024702,024901,3933.063153439476
114414,024702,031502,53264.439256023266
114416,024702,031704,20814.38837119496
114417,024702,025806,9053.826688109137
114418,024702,027300,10418.26628437072
114419,024702,030308,28042.269121818597
114425,024702,031400,39475.867140066664
114428,024702,027800,15977.813002347968
114429,024702,028700,16428.109484434044
114430,024702,029406,15632.623271494633
114431,024702,031703,18359.639443116568
114432,024702,032211,13673.84502043003
114433,024702,032800,55891.962806036594
114434,024702,029700,19125.913058060814
114435,024702,030201,26434.84400689736
114436,024702,030311,28711.925401822857
114437,024702,030313,27747.711488377197
114438,024702,030403,31231.75333360188
114439,024702,030600,25358.444778339643
114440,024702,031302,41014.31237577043
114441,024702,031906,12173.998274517506
114442,024702,031908,10344.678868753213
114443,024702,032006,22032.629438092925
114444,024702,030003,21665.629210595347
114445,024702,032102,17367.764745991422
114446,024702,032214,14691.949283521846
114447,024702,032309,17264.16435222832
114448,024702,032317,14767.51369835438
114449,024702,032324,17527.881204824593
114450,024702,032329,20399.194270548087
114451,024702,027500,12936.46199877418
114452,024702,024800,5180.617455475491
114453,024702,025003,6533.403151861209
114454,024702,026700,13699.082796521023
114455,024702,026801,12090.083048171922
114456,024702,026802,12402.038121464555
114457,024702,028802,14339.930486734043
114458,024702,028902,17306.9499015813
114459,024702,029205,17237.00227325293
114460,024702,029306,12430.54778578333
114461,024702,029407,15663.68195840857
114464,024702,032602,23384.845361884112
114465,024702,027400,11713.248665463854
114467,024702,027701,23586.39895584893
114468,024702,027702,27362.540108681675
114469,024702,028600,16084.337107244795
114482,024702,026300,8070.628623646998
114484,024702,032010,21439.987999026358
114492,024702,025302,4891.818896442226
114493,024702,025701,7030.84798298065
114494,024702,026001,5360.747534279726
114495,024702,026100,6844.336846455883
114496,024702,026200,9232.046249563362
114497,024702,031603,28047.553458867093
114498,024702,032500,33016.35275146432
114521,024702,029504,17253.195562445027
114522,024702,029602,21816.916526855817
114523,024702,029802,21994.797382808003
114524,024702,030005,23673.095807861107
114525,024702,030100,25256.066222777732
114526,024702,030304,30628.874446055695
114527,024702,028901,17660.778834341523
114528,024702,029001,19434.905379638843
114529,024702,029003,19099.58736644761
114530,024702,029101,16888.659098605993
114531,024702,029304,10844.760256132025
114532,024702,029307,12608.893278751866
114533,024702,029405,14031.985149096297
114534,024702,029408,15579.894015089512
114535,024702,030901,28655.057139225915
114536,024702,032210,17048.38416643846
114537,024702,032215,17418.980916212466
114538,024702,032307,25724.863943383625
114539,024702,032311,26877.63784855892
114540,024702,032315,21287.2056475869
114541,024702,032320,24960.489186172843
114542,024702,030309,28258.486753813046
114543,024702,030310,29805.03204619443
114544,024702,028100,11095.819501446513
114545,024702,028300,13079.991089924672
114546,024702,031204,26123.35250761066
114547,024702,031206,24759.566952546018
114548,024702,030314,27197.818403804755
114549,024702,030401,27772.671028226498
114550,024702,030503,21522.063143071005
114551,024702,030700,26542.887982695072
114552,024702,030801,27777.66934575753
114553,024702,025702,8098.241290075089
114554,024702,025803,9417.175141707276
114555,024702,029801,19711.84562814589
114556,024702,028402,12759.790684934076
114557,024702,028801,15594.091089908403
114592,024702,025005,3176.9369215090865
114593,024702,025102,5444.497316166573
114594,024702,025301,3127.394397100558
114595,024702,025500,4427.909162767681
114625,024702,024903,3975.4141647704223
114627,024702,032328,17922.445247259184
114628,024702,032401,29768.448345076344
114629,024702,032402,25896.99356605969
114630,024702,032601,25415.55063122823
114631,024702,032325,17984.89537396868
114632,024702,032703,27904.804302253073
114633,024702,031904,12263.130638926943
114634,024702,031907,10070.066166312203
114635,024702,032007,18292.69412191485
114636,024702,032011,21746.689919547764
114637,024702,032103,10560.759200203764
114638,024702,031301,37598.8794640592
114639,024702,032104,10714.334332065706
114640,024702,032207,10933.555575772687
114641,024702,031604,23524.577901850975
114642,024702,031706,19728.34778937458
114643,024702,031903,8276.787764597173
114644,024702,032321,20888.074615360707
114645,024702,032323,19100.44926139272
